year|state_code|state|county_code|county|crop_code|crop|plan_code|plan|stage_code|damage_cause_code|damage_description|month|month_abbr|acres|indemnity
2013|27|MN|005|Becker|0041|CORN|01|YP|H|11|Drought|07|JUL|499.0000000000|40295.0000000000
2013|27|MN|005|Becker|0041|CORN|01|YP|UH|11|Drought|06|JUN|36.0000000000|8451.0000000000
2013|27|MN|005|Becker|0041|CORN|02|RP|H|11|Drought|08|AUG|8501.3960000000|1263656.8300000000
2013|27|MN|005|Becker|0041|CORN|02|RP|UH|11|Drought|07|JUL|645.4000000000|124844.0000000000
2013|27|MN|005|Becker|0041|CORN|02|RP|H|12|Heat|08|AUG|749.3000000000|77113.0000000000
2013|27|MN|005|Becker|0041|CORN|02|RP|UH|12|Heat|08|AUG|325.3000000000|-11885.0000000000
2013|27|MN|005|Becker|0041|CORN|02|RP|H|31|Excess Moisture/Precipitation/Rain|10|OCT|22.4400000000|380.3000000000
2013|27|MN|005|Becker|0041|CORN|02|RP|H|31|Excess Moisture/Precipitation/Rain|05|MAY|388.3500000000|9784.5000000000
2013|27|MN|005|Becker|0041|CORN|02|RP|H|31|Excess Moisture/Precipitation/Rain|07|JUL|229.0000000000|33798.0000000000
2013|27|MN|005|Becker|0041|CORN|02|RP|P2|31|Excess Moisture/Precipitation/Rain|05|MAY|718.2000000000|226894.0000000000
2013|27|MN|005|Becker|0041|CORN|01|YP|P2|31|Excess Moisture/Precipitation/Rain|05|MAY|138.6000000000|29319.0000000000
2013|27|MN|005|Becker|0041|CORN|02|RP|UH|31|Excess Moisture/Precipitation/Rain|10|OCT|.3000000000|-15.9000000000
2013|27|MN|005|Becker|0041|CORN|02|RP|UH|62|Hot Wind|08|AUG|15.0000000000|1893.0000000000
2013|27|MN|005|Becker|0041|CORN|03|RPHPE|H|62|Hot Wind|08|AUG|320.0000000000|54417.0000000000
2013|27|MN|005|Becker|0041|CORN|01|YP|H|62|Hot Wind|08|AUG|20.0000000000|1272.0000000000
2013|27|MN|005|Becker|0041|CORN|02|RP|H|62|Hot Wind|08|AUG|300.4000000000|93745.0000000000
2013|27|MN|005|Becker|0041|CORN|01|YP|UH|62|Hot Wind|08|AUG|46.8000000000|14074.0000000000
2013|27|MN|007|Beltrami|0041|CORN|03|RPHPE|H|11|Drought|08|AUG|26.0000000000|926.0000000000
2013|27|MN|007|Beltrami|0041|CORN|03|RPHPE|UH|11|Drought|08|AUG|34.5000000000|5346.0000000000
2013|27|MN|007|Beltrami|0041|CORN|01|YP|UH|11|Drought|08|AUG|32.0000000000|1015.0000000000
2013|27|MN|007|Beltrami|0041|CORN|02|RP|H|11|Drought|08|AUG|318.2000000000|29501.0000000000
2013|27|MN|007|Beltrami|0041|CORN|02|RP|UH|11|Drought|06|JUN|14.2000000000|1705.0000000000
2013|27|MN|007|Beltrami|0041|CORN|02|RP|UH|11|Drought|08|AUG|124.7000000000|19058.0000000000
2013|27|MN|007|Beltrami|0041|CORN|02|RP|H|11|Drought|07|JUL|47.4000000000|9271.0000000000
2013|27|MN|007|Beltrami|0041|CORN|01|YP|UH|11|Drought|07|JUL|23.9250000000|1006.0000000000
2013|27|MN|007|Beltrami|0041|CORN|01|YP|P2|31|Excess Moisture/Precipitation/Rain|05|MAY|22.8000000000|1701.0000000000
2013|27|MN|007|Beltrami|0041|CORN|02|RP|UH|61|Wind/Excess Wind|08|AUG|41.0000000000|12413.0000000000
2013|27|MN|007|Beltrami|0041|CORN|01|YP|UH|61|Wind/Excess Wind|08|AUG|71.7750000000|3018.0000000000
2013|27|MN|007|Beltrami|0041|CORN|02|RP|H|61|Wind/Excess Wind|08|AUG|30.3000000000|5450.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|H|01|Decline in Price|10|OCT|20.2400000000|7639.2000000000
2013|27|MN|009|Benton|0041|CORN|03|RPHPE|H|01|Decline in Price|11|NOV|1330.9000000000|135018.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|H|01|Decline in Price|08|AUG|605.7000000000|60237.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|UH|01|Decline in Price|00||.6050000000|352.0100000000
2013|27|MN|009|Benton|0041|CORN|03|RPHPE|UH|01|Decline in Price|11|NOV|152.4000000000|.0000000000
2013|27|MN|009|Benton|0041|CORN|03|RPHPE|H|01|Decline in Price|10|OCT|837.3000000000|80543.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|H|01|Decline in Price|11|NOV|2520.6200000000|681142.5000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|UH|01|Decline in Price|08|AUG|17.2000000000|8897.0000000000
2013|27|MN|009|Benton|0041|CORN|01|YP|UH|11|Drought|07|JUL|170.5000000000|17657.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|H|11|Drought|08|AUG|7094.9200000000|1577194.5000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|H|11|Drought|12|DEC|19.7500000000|7264.0000000000
2013|27|MN|009|Benton|0041|CORN|03|RPHPE|H|11|Drought|07|JUL|55.2320000000|13385.8400000000
2013|27|MN|009|Benton|0041|CORN|02|RP|UH|11|Drought|08|AUG|5240.0200000000|1733589.0000000000
2013|27|MN|009|Benton|0041|CORN|03|RPHPE|UH|11|Drought|07|JUL|116.2000000000|47262.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|H|11|Drought|06|JUN|173.5850000000|57623.1600000000
2013|27|MN|009|Benton|0041|CORN|02|RP|H|11|Drought|09|SEP|185.4000000000|52324.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|H|11|Drought|10|OCT|39.0500000000|10749.0000000000
2013|27|MN|009|Benton|0041|CORN|03|RPHPE|H|11|Drought|08|AUG|5.9000000000|691.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|UH|11|Drought|10|OCT|1767.5000000000|745443.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|UH|11|Drought|09|SEP|221.5000000000|50749.0000000000
2013|27|MN|009|Benton|0041|CORN|01|YP|H|11|Drought|07|JUL|180.3000000000|11479.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|H|11|Drought|11|NOV|177.5000000000|37469.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|H|11|Drought|07|JUL|13178.6450000000|2878709.8400000000
2013|27|MN|009|Benton|0041|CORN|02|RP|UH|11|Drought|07|JUL|7501.0250000000|2361100.5000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|UH|12|Heat|07|JUL|224.0950000000|79920.9900000000
2013|27|MN|009|Benton|0041|CORN|02|RP|H|12|Heat|08|AUG|988.1000000000|103063.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|UH|12|Heat|10|OCT|154.8000000000|88831.0000000000
2013|27|MN|009|Benton|0041|CORN|03|RPHPE|H|12|Heat|07|JUL|56.2000000000|-2650.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|UH|12|Heat|08|AUG|62.6000000000|13078.0000000000
2013|27|MN|009|Benton|0041|CORN|03|RPHPE|UH|12|Heat|07|JUL|64.2000000000|3889.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|H|12|Heat|09|SEP|168.2000000000|31272.0000000000
2013|27|MN|009|Benton|0041|CORN|03|RPHPE|H|12|Heat|08|AUG|34.1000000000|5753.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|H|12|Heat|07|JUL|533.5000000000|91222.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|P2|12|Heat|06|JUN|32.1000000000|3695.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|H|31|Excess Moisture/Precipitation/Rain|07|JUL|45.3000000000|4008.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|P2|31|Excess Moisture/Precipitation/Rain|06|JUN|725.5000000000|235088.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|H|31|Excess Moisture/Precipitation/Rain|06|JUN|1595.0000000000|475297.5000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|P2|31|Excess Moisture/Precipitation/Rain|05|MAY|2814.4000000000|888276.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|PT|31|Excess Moisture/Precipitation/Rain|05|MAY|70.1000000000|22435.0000000000
2013|27|MN|009|Benton|0041|CORN|03|RPHPE|H|31|Excess Moisture/Precipitation/Rain|05|MAY|28.9680000000|2303.1600000000
2013|27|MN|009|Benton|0041|CORN|02|RP|R|31|Excess Moisture/Precipitation/Rain|06|JUN|647.1000000000|29249.3000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|H|31|Excess Moisture/Precipitation/Rain|05|MAY|2837.6400000000|754946.8000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|P2|31|Excess Moisture/Precipitation/Rain|07|JUL|23.0000000000|6381.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|UH|31|Excess Moisture/Precipitation/Rain|08|AUG|17.1000000000|5628.0000000000
2013|27|MN|009|Benton|0041|CORN|01|YP|H|31|Excess Moisture/Precipitation/Rain|06|JUN|14.8000000000|121.0000000000
2013|27|MN|009|Benton|0041|CORN|01|YP|P2|31|Excess Moisture/Precipitation/Rain|05|MAY|33.2000000000|8647.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|UH|31|Excess Moisture/Precipitation/Rain|06|JUN|276.0250000000|97405.0000000000
2013|27|MN|009|Benton|0041|CORN|03|RPHPE|UH|31|Excess Moisture/Precipitation/Rain|05|MAY|186.3000000000|43672.0000000000
2013|27|MN|009|Benton|0041|CORN|01|YP|H|31|Excess Moisture/Precipitation/Rain|07|JUL|4.5000000000|314.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|R|31|Excess Moisture/Precipitation/Rain|05|MAY|1468.1000000000|66264.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|UH|31|Excess Moisture/Precipitation/Rain|05|MAY|1286.6300000000|380430.5000000000
2013|27|MN|009|Benton|0041|CORN|03|RPHPE|UH|41|Frost|05|MAY|12.8000000000|5537.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|R|44|Cold Wet Weather|06|JUN|20.0000000000|904.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|R|44|Cold Wet Weather|05|MAY|75.4000000000|3408.7000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|H|44|Cold Wet Weather|06|JUN|206.3500000000|65034.5000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|UH|44|Cold Wet Weather|06|JUN|210.0000000000|83303.0000000000
2013|27|MN|009|Benton|0041|CORN|05|GRIP-HRO|FL|55|GRP/Grip Crops|04|APR|431.1000000000|107805.0000000000
2013|27|MN|009|Benton|0041|CORN|04|GRP|FL|55|GRP/Grip Crops|04|APR|647.5000000000|68138.0000000000
2013|27|MN|009|Benton|0041|CORN|06|GRIP|FL|55|GRP/Grip Crops|04|APR|86.1000000000|25092.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|H|62|Hot Wind|07|JUL|271.6000000000|59910.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|H|62|Hot Wind|08|AUG|113.3000000000|17885.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|UH|62|Hot Wind|07|JUL|242.2000000000|68885.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|H|99|Other (Snow, Lightning, Etc.)|07|JUL|79.8000000000|13553.0000000000
2013|27|MN|009|Benton|0041|CORN|02|RP|UH|99|Other (Snow, Lightning, Etc.)|07|JUL|278.6000000000|80027.0000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|H|01|Decline in Price|06|JUN|171.6500000000|26665.4400000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|H|01|Decline in Price|07|JUL|78.0500000000|10359.0000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|H|01|Decline in Price|08|AUG|326.0000000000|29186.0000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|H|01|Decline in Price|11|NOV|22496.2158500000|2720181.3000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|UH|01|Decline in Price|08|AUG|253.9000000000|27718.0000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|UH|01|Decline in Price|11|NOV|17.6600000000|3615.1000000000
2013|27|MN|011|Big Stone|0041|CORN|03|RPHPE|H|01|Decline in Price|10|OCT|1015.3890000000|91597.0000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|H|01|Decline in Price|10|OCT|8918.6997000000|968539.2000000000
2013|27|MN|011|Big Stone|0041|CORN|03|RPHPE|H|01|Decline in Price|11|NOV|157.3000000000|7215.5000000000
2013|27|MN|011|Big Stone|0041|CORN|01|YP|UH|11|Drought|07|JUL|91.6000000000|3447.0000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|H|11|Drought|07|JUL|15483.8046500000|1870865.1000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|H|11|Drought|11|NOV|16.0000000000|3520.0000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|UH|11|Drought|07|JUL|27.8500000000|5126.0000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|H|11|Drought|06|JUN|2265.4900000000|449575.5000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|H|11|Drought|09|SEP|718.5477000000|101961.0000000000
2013|27|MN|011|Big Stone|0041|CORN|03|RPHPE|H|11|Drought|08|AUG|179.8850000000|10610.0300000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|H|11|Drought|08|AUG|10281.0090640000|1059233.9200000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|H|11|Drought|10|OCT|299.5000000000|66704.0000000000
2013|27|MN|011|Big Stone|0041|CORN|03|RPHPE|H|11|Drought|07|JUL|157.3000000000|7215.5000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|H|12|Heat|07|JUL|1443.8500000000|183834.0000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|H|21|Hail|10|OCT|283.5000000000|99376.0000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|H|21|Hail|11|NOV|653.5180000000|83245.0000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|H|21|Hail|06|JUN|1060.4940000000|182546.0900000000
2013|27|MN|011|Big Stone|0041|CORN|03|RPHPE|H|21|Hail|08|AUG|49.2150000000|2012.9700000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|H|31|Excess Moisture/Precipitation/Rain|10|OCT|80.0000000000|27425.0000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|R|31|Excess Moisture/Precipitation/Rain|06|JUN|24.8000000000|1121.0000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|UH|31|Excess Moisture/Precipitation/Rain|06|JUN|5.8500000000|288.0000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|H|31|Excess Moisture/Precipitation/Rain|05|MAY|551.8000000000|22676.0000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|H|31|Excess Moisture/Precipitation/Rain|08|AUG|146.2000000000|57040.0000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|PT|31|Excess Moisture/Precipitation/Rain|04|APR|218.7000000000|115534.0000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|H|31|Excess Moisture/Precipitation/Rain|06|JUN|846.5600000000|102066.2500000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|P2|31|Excess Moisture/Precipitation/Rain|05|MAY|928.0355000000|401629.0000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|PT|31|Excess Moisture/Precipitation/Rain|05|MAY|225.0000000000|121175.0000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|UH|31|Excess Moisture/Precipitation/Rain|05|MAY|1.0200000000|300.9000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|H|31|Excess Moisture/Precipitation/Rain|07|JUL|229.3000000000|61936.0000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|P2|31|Excess Moisture/Precipitation/Rain|06|JUN|225.5000000000|82552.0000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|PT|31|Excess Moisture/Precipitation/Rain|06|JUN|83.7000000000|42467.0000000000
2013|27|MN|011|Big Stone|0041|CORN|01|YP|P2|31|Excess Moisture/Precipitation/Rain|05|MAY|83.8000000000|28934.0000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|H|44|Cold Wet Weather|05|MAY|1371.5000000000|168071.6000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|P2|44|Cold Wet Weather|05|MAY|125.7000000000|54938.0000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|H|44|Cold Wet Weather|11|NOV|78.0500000000|10359.0000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|H|61|Wind/Excess Wind|06|JUN|11.5524360000|2420.6000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|H|99|Other (Snow, Lightning, Etc.)|10|OCT|414.4000000000|7250.0000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|UH|99|Other (Snow, Lightning, Etc.)|08|AUG|40.0000000000|4761.0000000000
2013|27|MN|011|Big Stone|0041|CORN|02|RP|H|99|Other (Snow, Lightning, Etc.)|08|AUG|379.2000000000|61140.0000000000
2013|27|MN|013|Blue Earth|0041|CORN|02|RP|H|01|Decline in Price|06|JUN|4655.5800000000|418697.0000000000
2013|27|MN|013|Blue Earth|0041|CORN|02|RP|H|01|Decline in Price|09|SEP|5792.2300000000|577719.1000000000
2013|27|MN|013|Blue Earth|0041|CORN|02|RP|H|01|Decline in Price|08|AUG|206.9490000000|16575.8600000000
2013|27|MN|013|Blue Earth|0041|CORN|02|RP|H|01|Decline in Price|10|OCT|11243.3168000000|878556.6800000000
2013|27|MN|013|Blue Earth|0041|CORN|02|RP|H|01|Decline in Price|07|JUL|164.7360000000|16138.3200000000
2013|27|MN|013|Blue Earth|0041|CORN|02|RP|H|01|Decline in Price|11|NOV|48549.5617950000|5128550.4300000000
2013|27|MN|013|Blue Earth|0041|CORN|02|RP|H|01|Decline in Price|12|DEC|5348.3500000000|352748.0000000000
2013|27|MN|013|Blue Earth|0041|CORN|02|RP|UH|01|Decline in Price|11|NOV|8.0000000000|1978.0000000000
2013|27|MN|013|Blue Earth|0041|CORN|02|RP|UH|01|Decline in Price|09|SEP|59.3500000000|6722.5000000000
2013|27|MN|013|Blue Earth|0041|CORN|02|RP|H|11|Drought|06|JUN|98.8000000000|23935.0000000000
2013|27|MN|013|Blue Earth|0041|CORN|02|RP|H|11|Drought|09|SEP|1776.3000000000|75417.5000000000
2013|27|MN|013|Blue Earth|0041|CORN|02|RP|UH|11|Drought|08|AUG|12.0000000000|4006.0000000000
2013|27|MN|013|Blue Earth|0041|CORN|02|RP|H|11|Drought|08|AUG|2490.9400000000|236979.0600000000
2013|27|MN|013|Blue Earth|0041|CORN|02|RP|H|11|Drought|11|NOV|902.9000000000|35861.0000000000
2013|27|MN|013|Blue Earth|0041|CORN|02|RP|H|11|Drought|10|OCT|1295.7400000000|45818.1800000000
2013|27|MN|013|Blue Earth|0041|CORN|02|RP|H|11|Drought|07|JUL|9086.7960000000|782526.0200000000
2013|27|MN|013|Blue Earth|0041|CORN|02|RP|H|12|Heat|07|JUL|214.2000000000|12532.0000000000
2013|27|MN|013|Blue Earth|0041|CORN|02|RP|H|12|Heat|08|AUG|1467.3300000000|149613.0000000000
2013|27|MN|013|Blue Earth|0041|CORN|02|RP|H|21|Hail|06|JUN|341.4400000000|68249.9000000000
2013|27|MN|013|Blue Earth|0041|CORN|02|RP|H|21|Hail|07|JUL|154.1600000000|7069.7000000000
2013|27|MN|013|Blue Earth|0041|CORN|02|RP|UH|31|Excess Moisture/Precipitation/Rain|06|JUN|16.3000000000|-12.0000000000
2013|27|MN|013|Blue Earth|0041|CORN|02|RP|UH|31|Excess Moisture/Precipitation/Rain|09|SEP|169.7000000000|14076.0000000000
2013|27|MN|013|Blue Earth|0041|CORN|02|RP|H|31|Excess Moisture/Precipitation/Rain|05|MAY|1662.3820000000|260382.9800000000
2013|27|MN|013|Blue Earth|0041|CORN|02|RP|H|31|Excess Moisture/Precipitation/Rain|12|DEC|793.3000000000|71811.0000000000
2013|27|MN|013|Blue Earth|0041|CORN|02|RP|P2|31|Excess Moisture/Precipitation/Rain|04|APR|489.4000000000|254478.0000000000
2013|27|MN|013|Blue Earth|0041|CORN|01|YP|H|31|Excess Moisture/Precipitation/Rain|05|MAY|13.9000000000|921.0000000000
2013|27|MN|013|Blue Earth|0041|CORN|02|RP|H|31|Excess Moisture/Precipitation/Rain|10|OCT|179.2000000000|42433.0000000000
2013|27|MN|013|Blue Earth|0041|CORN|02|RP|PF|31|Excess Moisture/Precipitation/Rain|06|JUN|24.3600000000|11010.8000000000
2013|27|MN|013|Blue Earth|0041|CORN|01|YP|UH|31|Excess Moisture/Precipitation/Rain|09|SEP|10.1000000000|-2157.0000000000
2013|27|MN|013|Blue Earth|0041|CORN|02|RP|H|31|Excess Moisture/Precipitation/Rain|07|JUL|462.4900000000|57257.9000000000
